price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
309000,3,1.0,1280,9656,1.0,4,6,920,360,1959,0,98058,47.4485,122.175,1340,8808
296000,3,1.75,1360,10742,1.0,5,7,960,400,1971,0,98058,47.4351,122.173,1830,9000
290000,3,1.0,1210,33919,1.0,3,7,1210,0,1954,0,98058,47.4375,122.184,1640,14910
529000,3,1.75,2340,7724,1.0,3,10,2340,0,2010,0,98058,47.4593,122.134,3040,5787
479950,4,2.25,2570,11070,2.0,4,8,2570,0,1966,0,98058,47.4507,122.152,2210,9600
260000,3,1.75,1750,11180,1.0,3,8,1750,0,1968,0,98059,47.4713,122.117,1730,11180
345000,3,1.0,1620,10610,1.0,4,6,1620,0,1958,0,98059,47.474,122.125,1680,10795
492000,2,1.75,1300,22239,1.0,4,7,1300,0,1945,1986,98059,47.4801,122.092,1300,14810
355000,3,2.25,1430,4777,2.0,3,7,1430,0,2010,0,98059,47.4867,122.152,1639,3854
563950,4,2.75,3050,4750,2.0,3,8,3050,0,2014,0,98059,47.4857,122.153,2730,5480
426950,4,2.75,2350,5589,2.0,3,7,2350,0,2001,0,98059,47.5098,122.155,2014,6365
379500,3,2.25,2070,14196,2.0,3,7,2070,0,1989,0,98059,47.4617,122.07,1550,13860
320000,3,2.0,1820,17600,1.0,5,7,1820,0,1972,0,98059,47.4703,122.112,2190,17440
450000,4,2.5,2400,7693,2.0,3,8,2400,0,2003,0,98059,47.4881,122.142,2400,8038
480000,4,2.5,2600,7787,2.0,3,8,2600,0,2005,0,98059,47.4877,122.139,2830,7787
252000,3,1.0,1530,9465,1.0,4,7,1530,0,1960,0,98059,47.4915,122.151,1530,9465
357500,3,1.5,1540,11858,1.0,4,7,1540,0,1966,0,98059,47.4755,122.157,1550,11473
507950,4,2.5,2630,6283,2.0,3,9,2630,0,2006,0,98059,47.5079,122.158,2630,7210
600000,4,2.75,3110,11225,2.0,3,8,3110,0,2012,0,98059,47.4865,122.143,2610,8535
440000,4,2.5,2400,8038,2.0,3,8,2400,0,2002,0,98059,47.4881,122.143,2040,7756
675000,4,2.5,3000,5548,2.0,3,9,3000,0,2006,0,98059,47.5399,122.188,2870,5000
480000,3,1.75,1960,43995,1.0,3,7,1960,0,1970,0,98059,47.4915,122.106,1960,42253
467000,4,2.75,2170,5024,2.0,3,8,2170,0,2012,0,98059,47.495,122.145,2460,5024
379500,3,2.25,1830,25641,2.0,3,8,1830,0,1989,0,98059,47.4786,122.112,1500,25641
725000,4,2.5,3300,28433,2.0,3,9,3300,0,1998,0,98059,47.5072,122.112,3550,26386
520000,3,2.5,2460,54885,2.0,4,8,2460,0,1980,0,98059,47.4996,122.146,2770,21407
315000,3,1.75,1860,9629,1.0,4,7,1240,620,1961,0,98059,47.4913,122.143,1940,9629
348500,3,1.5,1360,10726,1.0,4,7,1360,0,1966,0,98059,47.4948,122.134,1650,10726
230000,3,1.75,1260,10164,1.0,4,6,1260,0,1964,0,98059,47.4752,122.133,1190,10640
460500,4,2.5,2170,7533,2.0,3,8,2170,0,1991,0,98059,47.5057,122.149,2170,8728
579000,4,2.75,3220,9825,2.0,3,8,3220,0,2012,0,98059,47.4863,122.143,2820,8566
430000,4,3.0,1850,9976,2.0,3,8,1850,0,1991,0,98059,47.5059,122.149,2270,8542
405000,4,2.5,1850,9136,2.0,3,8,1850,0,1997,0,98059,47.4943,122.157,1930,7873
440000,4,2.5,2350,7203,2.0,3,8,2350,0,1989,0,98059,47.5123,122.151,2260,7274
505000,4,2.5,3170,5340,2.0,3,7,3170,0,2000,0,98059,47.4911,122.138,3010,5340
322400,3,1.75,1710,15844,1.0,4,8,1710,0,1964,0,98059,47.4706,122.1,1990,20359
629000,4,2.5,2660,22050,2.0,3,9,2660,0,1996,0,98059,47.4911,122.125,3060,21111
442000,4,2.5,2520,7253,2.0,3,9,2520,0,1990,0,98059,47.5148,122.159,2570,8359
410000,4,2.5,2240,4447,2.0,3,7,2240,0,2006,0,98059,47.4868,122.159,2000,3800
456500,4,2.5,2400,6811,2.0,3,8,2400,0,2007,0,98059,47.4959,122.15,2710,5314
415000,4,2.5,2020,5501,2.0,3,7,2020,0,2010,0,98059,47.4937,122.15,2020,5494
400000,3,2.5,2120,3742,2.0,3,7,2120,0,2006,0,98059,47.4787,122.129,2250,4696
487500,4,2.5,2810,6296,2.0,3,9,2810,0,2013,0,98059,47.5019,122.151,2850,6140
438000,4,2.5,1970,8545,2.0,3,8,1970,0,2004,0,98059,47.4893,122.138,2590,7200
420000,4,2.5,2110,9825,2.0,3,8,2110,0,2000,0,98059,47.4979,122.153,1650,9900
275000,3,1.0,1190,27215,1.0,5,7,1190,0,1943,1989,98059,47.4978,122.115,1450,56628
650000,4,2.5,3160,8530,2.0,3,9,3160,0,2006,0,98059,47.5075,122.148,3160,6460
390000,3,2.0,1840,16815,1.0,5,7,960,880,1972,0,98059,47.4837,122.11,1810,16732
382880,3,2.0,1620,9566,1.0,4,7,1620,0,1968,0,98059,47.474,122.146,1660,10011
524000,3,2.25,2430,73151,1.0,3,8,2430,0,1974,0,98059,47.4749,122.092,2800,39250
356000,3,1.5,1680,8712,1.0,3,8,1680,0,1964,0,98059,47.4811,122.149,1850,8797
370000,3,1.75,1480,7725,1.5,4,7,1480,0,1981,0,98059,47.483,122.163,1720,8379
460000,4,2.5,2080,17532,2.0,3,9,2080,0,1996,0,98059,47.4835,122.136,2550,12560
270000,3,1.5,1540,13475,1.0,4,7,1540,0,1972,0,98059,47.4766,122.153,1550,13475
172500,2,2.0,1510,20685,1.0,2,6,1250,260,1958,0,98059,47.481,122.116,1490,29527
510000,4,2.5,3180,5405,2.0,3,7,3180,0,2001,0,98059,47.4905,122.14,2610,5403
249950,3,2.0,1550,15040,1.0,4,6,1550,0,1958,0,98059,47.4873,122.099,1510,41416
305000,3,1.0,1250,23680,1.0,5,7,1250,0,1967,0,98059,47.475,122.11,1450,23680
407500,3,2.5,1930,10460,2.0,3,8,1930,0,1996,0,98059,47.4938,122.161,2290,8228
512000,4,2.5,2550,17209,2.0,3,9,2550,0,1996,0,98059,47.4836,122.136,2840,12560
505000,4,2.5,2420,5006,2.0,3,8,2420,0,2013,0,98059,47.4795,122.126,2750,5471
549000,4,2.5,2910,6338,2.0,3,8,2910,0,2008,0,98059,47.4804,122.126,2500,5877
390000,3,2.5,1910,4755,2.0,3,8,1910,0,1997,0,98059,47.4956,122.162,2460,6099
405000,3,2.5,2460,12600,1.0,4,8,1810,650,1970,0,98059,47.473,122.118,1820,11180
190000,3,1.75,1520,9600,1.0,4,7,1520,0,1967,0,98059,47.473,122.149,1590,10183
320000,3,2.0,1880,10758,1.0,5,6,940,940,1952,0,98059,47.5091,122.144,2060,21000
315000,3,2.5,1260,2767,2.0,3,8,1260,0,1999,0,98059,47.4914,122.155,1310,2767
300000,3,1.75,1830,51836,1.0,4,7,1430,400,1966,0,98059,47.4774,122.098,1320,51400
701000,4,3.0,2910,8540,2.0,3,9,2910,0,2003,0,98059,47.5223,122.156,3040,6091
370000,4,2.5,2220,5338,2.0,3,7,2220,0,2001,0,98059,47.4887,122.15,2220,5338
305000,3,1.0,1120,10125,1.0,3,6,1120,0,1961,0,98059,47.4794,122.078,1120,8820
962000,4,2.75,3340,5700,2.0,3,11,3340,0,2013,0,98059,47.5059,122.146,3340,6940
747500,4,2.5,2810,11902,2.0,4,9,2810,0,1993,0,98059,47.5303,122.143,2990,10754
471000,4,2.25,3410,57063,2.0,4,8,2410,1000,1978,0,98059,47.505,122.11,2870,145490
395000,3,2.5,2250,3757,2.0,3,7,2250,0,2006,0,98059,47.4787,122.129,2250,4556
415000,4,2.5,2150,8173,2.0,3,8,2150,0,1987,0,98059,47.511,122.153,2080,7620
736500,4,2.5,3180,21904,2.0,3,9,3180,0,2000,0,98059,47.515,122.117,3715,29170
725126,4,2.5,3200,12369,2.0,3,10,3200,0,1998,0,98059,47.5273,122.143,3770,12960
565000,4,2.5,2240,14667,2.0,4,9,2240,0,1989,0,98059,47.5276,122.161,2410,11243
529888,4,2.5,3140,8455,2.0,3,8,3140,0,2003,0,98059,47.4866,122.147,3140,7391
340000,3,2.5,2240,6000,2.0,3,8,2240,0,2003,0,98059,47.4837,122.138,2400,6000
417000,3,2.5,2000,4500,2.0,3,7,2000,0,2010,0,98059,47.4937,122.149,2230,4501
319500,3,1.0,1190,8450,1.0,5,6,1190,0,1961,0,98059,47.4807,122.157,1660,8450
435000,4,2.5,2440,5350,2.0,3,7,2440,0,2003,0,98059,47.4891,122.149,2440,5090
305000,3,1.75,1400,10350,1.0,4,7,1400,0,1976,0,98059,47.479,122.132,1780,10457
330000,3,1.75,2020,11050,1.0,4,8,1320,700,1969,0,98059,47.4706,122.119,1940,11050
518000,4,2.5,2790,9910,2.0,3,8,2790,0,2003,0,98059,47.4891,122.141,2590,9910
420000,3,2.5,1810,7210,1.0,5,7,1210,600,1968,0,98059,47.5067,122.163,1770,7210
429000,3,2.5,1860,11122,2.0,3,8,1860,0,1994,0,98059,47.5062,122.151,2420,8542
375000,4,2.25,2100,12738,2.0,4,8,2100,0,1975,0,98059,47.4698,122.118,2000,12090
475000,4,2.5,2500,4500,2.0,3,7,2500,0,2010,0,98059,47.4928,122.149,2230,4500
440000,4,2.5,2250,7526,2.0,3,8,2250,0,1989,0,98059,47.5123,122.15,1980,7526
310650,3,1.75,1510,12408,1.0,4,7,1510,0,1969,0,98059,47.5069,122.141,1480,17800
475000,3,2.5,2600,7210,2.0,3,8,2600,0,1989,0,98059,47.5123,122.151,2350,7225
300000,3,2.5,1260,3855,2.0,3,8,1260,0,1999,0,98059,47.4908,122.154,1310,3344
345000,3,2.25,2120,15003,2.0,3,7,2120,0,1984,0,98059,47.4745,122.12,2070,15203
350000,3,2.5,1630,3425,2.0,3,8,1630,0,1999,0,98059,47.4913,122.154,1420,3425
230000,2,1.0,1470,25661,1.5,3,4,1470,0,1932,0,98059,47.4878,122.13,1670,43301
405000,4,2.5,2220,4652,2.0,3,7,2220,0,2001,0,98059,47.4902,122.154,1840,4500
515500,4,2.75,2830,8126,2.0,3,8,2830,0,2005,0,98059,47.4863,122.14,2830,7916
551500,4,2.5,2950,10003,2.0,3,9,2950,0,2006,0,98059,47.489,122.14,2790,9323
449950,4,2.75,2320,4344,2.0,3,8,2320,0,2012,0,98059,47.4862,122.163,2310,3770
293000,3,1.75,1420,13187,1.0,4,7,1420,0,1974,0,98059,47.4608,122.065,1620,13824
527000,4,2.5,2900,6736,2.0,3,8,2900,0,2013,0,98059,47.4954,122.152,2900,6736
515000,4,2.5,2670,8765,2.0,3,9,2670,0,2006,0,98059,47.4876,122.146,2880,8765
399000,3,1.75,1780,11440,1.0,3,8,1350,430,1977,0,98059,47.474,122.139,2180,11440
665000,4,2.5,2480,15411,2.0,3,8,2480,0,1994,0,98059,47.5379,122.16,2940,14679
334950,3,1.75,1880,16262,1.0,5,7,1880,0,1980,0,98059,47.5089,122.155,1900,7972
576000,4,2.5,3340,6924,2.0,3,8,3340,0,2009,0,98059,47.495,122.149,3030,6119
569995,4,2.5,2650,6875,2.0,3,8,2650,0,2014,0,98059,47.479,122.124,2650,5831
627000,4,2.5,2750,11830,2.0,3,9,2750,0,2014,0,98059,47.4698,122.121,2310,11830
291375,4,2.5,2220,6233,2.0,3,7,2220,0,2001,0,98059,47.4887,122.15,2220,5352
395000,3,2.5,1960,3953,2.0,3,8,1960,0,1999,0,98059,47.4904,122.158,1690,3593
572500,3,2.25,2030,9791,1.0,4,8,1500,530,1984,0,98059,47.534,122.161,2030,11031
380000,4,2.5,2100,5857,2.0,3,8,2100,0,2002,0,98059,47.4956,122.163,2090,7779
442250,3,2.5,2170,8169,2.0,3,8,2170,0,2003,0,98059,47.4833,122.139,2240,6733
310000,3,1.0,1250,10723,1.0,4,7,1250,0,1961,0,98059,47.4894,122.135,1520,10723
659950,4,2.75,3510,9400,2.0,3,9,3510,0,2014,0,98059,47.4827,122.131,3550,9429
525000,4,2.5,3070,7200,2.0,3,8,3070,0,2005,0,98059,47.4899,122.138,2590,7200
299000,3,1.0,1040,9514,1.0,4,7,1040,0,1969,0,98059,47.4936,122.102,1040,9514
669888,4,2.75,2550,7591,2.0,3,9,2550,0,1989,0,98059,47.5302,122.147,2670,7796
328000,3,1.75,1470,7650,1.0,3,7,1130,340,1983,0,98059,47.4818,122.161,1590,7500
270000,3,1.0,1500,13500,1.0,4,7,1500,0,1968,0,98059,47.4666,122.072,1350,13680
289950,3,2.5,1870,1436,2.0,3,7,1870,0,2004,0,98059,47.4899,122.166,1720,1852
530000,4,2.5,2950,4836,2.0,3,7,2950,0,2006,0,98059,47.479,122.129,2120,4750
500000,4,2.5,2230,8560,2.0,3,8,2230,0,2002,0,98059,47.4877,122.143,2400,7756
455000,4,2.5,2950,4502,2.0,3,7,2950,0,2005,0,98059,47.5002,122.151,2360,4502
310000,3,1.75,1490,7150,1.0,5,6,1490,0,1967,0,98059,47.5015,122.124,1350,9100
441500,3,2.5,2420,9592,2.0,3,8,1780,640,1993,0,98059,47.5093,122.153,2420,9145
306500,3,1.5,1100,8140,1.0,4,7,1100,0,1965,0,98059,47.5004,122.162,1430,7700
331000,3,1.75,1300,9079,1.0,3,7,1300,0,1986,0,98059,47.4834,122.159,1890,7369
292000,3,2.5,1560,2740,2.0,3,8,1560,0,1999,0,98059,47.4909,122.154,1310,2698
425000,4,2.25,2660,11200,2.0,4,8,2660,0,1972,0,98059,47.4722,122.131,2090,11120
725000,4,2.5,2990,29170,2.0,3,9,2990,0,1999,0,98059,47.5146,122.117,3715,29170
316000,3,2.5,1490,4078,2.0,3,8,1490,0,1998,0,98059,47.4915,122.155,1310,2767
294570,3,1.0,1140,8400,1.0,4,7,1140,0,1960,0,98059,47.5022,122.144,1400,9000
350000,3,1.5,1860,17640,1.0,4,7,1860,0,1966,0,98059,47.484,122.111,1860,17820
540000,4,2.5,2600,9935,2.0,3,8,2600,0,2005,0,98059,47.4865,122.142,2830,7620
289571,3,1.5,1340,25160,1.0,3,7,1340,0,1968,0,98059,47.475,122.111,1440,23680
550000,4,2.5,2700,5150,2.0,3,9,2700,0,2007,0,98059,47.5071,122.148,3160,7620
305000,3,2.0,1490,7697,1.0,3,7,1490,0,1994,0,98059,47.4852,122.164,1540,7529
250000,3,1.5,2390,23522,1.0,2,7,1890,500,1938,1968,98059,47.4754,122.09,2430,23958
370500,4,2.5,1790,6120,2.0,3,7,1790,0,2005,0,98059,47.4829,122.128,1950,5660
352000,3,2.25,1640,11050,1.0,4,8,1640,0,1972,0,98059,47.4723,122.121,1870,11050
469995,4,2.5,2350,3800,2.0,3,8,2350,0,2014,0,98059,47.4783,122.123,2670,4180
530000,4,2.5,3010,9000,2.0,3,8,3010,0,2008,0,98059,47.4987,122.147,3250,5531
840000,4,2.75,3040,13559,2.0,3,11,3040,0,2003,0,98059,47.522,122.149,3830,12202
781500,4,2.5,3440,6332,2.0,3,10,3440,0,2001,0,98059,47.5347,122.155,3310,6528
430000,4,2.5,2010,16020,1.5,5,8,2010,0,1962,0,98059,47.4821,122.108,1420,16020
366000,3,1.75,1840,11440,1.0,4,8,1340,500,1977,0,98059,47.474,122.14,1940,11440
313000,3,1.0,1510,10369,1.0,4,7,1010,500,1968,0,98059,47.4808,122.099,1510,16057
385000,4,2.5,2050,5276,2.0,3,7,2050,0,2006,0,98059,47.491,122.15,2480,5447
315000,3,1.75,1580,11455,1.0,4,7,1200,380,1974,0,98059,47.4756,122.147,1550,10650
343500,3,2.0,1660,7509,1.0,3,7,1660,0,2002,0,98059,47.4872,122.144,2380,8598
464000,4,2.5,2180,7203,2.0,4,8,2180,0,1989,0,98059,47.5119,122.151,2350,7334
439950,4,2.5,2380,12067,2.0,3,7,2380,0,2002,0,98059,47.4873,122.144,2330,8621
369950,4,2.5,2050,4502,2.0,3,7,2050,0,2005,0,98059,47.5002,122.15,2480,4504
410000,4,2.25,2150,27345,2.0,5,8,2150,0,1976,0,98059,47.469,122.121,2200,11923
542525,4,2.5,2650,5600,2.0,3,8,2650,0,2014,0,98059,47.4786,122.122,2650,5600
416000,3,2.5,1790,11542,1.0,5,7,1190,600,1969,0,98059,47.5124,122.16,1790,9131
280000,3,2.5,1720,1916,2.0,3,7,1720,0,2005,0,98059,47.4895,122.166,1760,1916
292000,3,2.25,1780,9720,1.0,3,8,1280,500,1981,0,98059,47.4762,122.156,1710,9790
519995,4,3.0,2590,6160,2.0,3,8,2590,0,2014,0,98059,47.4784,122.122,2670,5600
329950,3,1.75,1360,13320,1.0,4,7,1360,0,1985,0,98059,47.4625,122.069,1580,13625
425000,3,2.5,2540,5612,2.0,3,9,2540,0,1999,0,98059,47.4965,122.157,2380,6303
446500,3,2.5,2650,7286,2.0,3,8,2650,0,1990,0,98059,47.5084,122.154,2400,7220
350000,4,2.25,2190,3850,2.0,3,7,2190,0,2006,0,98059,47.4854,122.16,1900,3850
572000,4,2.75,2700,7992,2.0,3,9,2700,0,2012,0,98059,47.4831,122.135,2840,7992
515000,4,2.5,3200,6473,2.0,3,7,3200,0,2005,0,98059,47.5012,122.15,2480,6140
454200,4,2.5,2630,5379,2.0,3,8,2630,0,2004,0,98059,47.4977,122.163,2630,5379
619420,4,2.75,2450,14803,2.0,4,9,2450,0,1988,0,98059,47.5261,122.162,2330,14803
584950,4,3.0,3220,6224,1.5,3,9,3220,0,2009,0,98059,47.4813,122.129,2950,6224
305495,3,1.75,2110,10200,2.0,4,7,2110,0,1966,0,98059,47.4744,122.154,1800,10200
385000,4,3.0,2120,13000,2.0,4,8,2120,0,1978,0,98059,47.4745,122.141,2180,11440
300000,3,2.5,1960,1477,2.0,3,7,1670,290,2012,0,98059,47.4873,122.166,1980,1467
310000,3,1.75,1490,9120,1.0,5,7,1490,0,1959,0,98059,47.4806,122.163,1340,8040
655000,4,2.5,3110,24466,2.0,3,9,3110,0,1997,0,98059,47.4898,122.127,3080,22185
418000,3,2.5,2080,16050,1.0,5,8,1360,720,1978,0,98059,47.4694,122.069,1790,14550
540000,4,2.75,2830,7334,2.0,3,8,2830,0,2005,0,98059,47.4868,122.141,2830,7378
309500,3,1.0,1250,7320,1.0,3,7,1250,0,1968,0,98059,47.5074,122.163,1770,7320
360000,3,1.75,1560,7930,2.0,4,7,1560,0,1980,0,98059,47.4779,122.161,1720,8073
752000,4,2.5,2940,10382,2.0,4,9,2940,0,1991,0,98059,47.5333,122.151,2980,10547
320000,3,1.0,1400,9000,1.0,5,7,1400,0,1959,0,98059,47.5022,122.145,1440,8400
435000,4,2.5,2150,3143,2.0,3,7,2150,0,2010,0,98059,47.5048,122.154,2640,3200
314000,3,1.75,1620,9600,1.0,4,7,1620,0,1966,0,98059,47.4749,122.155,1660,10200
374950,4,1.5,1970,14490,1.5,4,7,1970,0,1963,0,98059,47.4612,122.069,1880,14880
210000,3,1.5,1160,10125,1.0,4,7,1160,0,1959,0,98059,47.4919,122.151,1440,10018
665000,4,2.5,2600,17388,2.0,3,9,2600,0,1996,0,98059,47.5283,122.146,2950,11553
419950,4,2.5,2220,6800,2.0,3,7,2220,0,2002,0,98059,47.49,122.15,2220,5303
250000,3,1.0,1250,7920,1.0,4,7,1250,0,1960,0,98059,47.4853,122.126,1440,9648
437000,3,2.75,2580,5200,2.0,3,8,2580,0,2008,0,98059,47.496,122.151,2700,5602
552500,4,2.5,3260,6902,2.0,3,8,3260,0,2008,0,98059,47.4829,122.156,3130,6588
415000,4,2.5,2550,4500,2.0,3,7,2550,0,2009,0,98059,47.4916,122.153,2340,4526
580135,4,2.5,3150,5886,2.0,3,8,3150,0,2014,0,98059,47.4787,122.122,2650,5886
745000,4,2.5,3400,4840,2.0,3,10,3190,210,2006,0,98059,47.5066,122.146,3400,5710
570000,4,2.5,3230,7187,2.0,3,9,3230,0,2008,0,98059,47.4995,122.15,2950,6537
300000,4,2.5,2080,2999,2.0,3,8,2080,0,1998,0,98059,47.4909,122.157,1630,3148
540000,4,2.5,3000,5471,2.0,3,8,3000,0,2013,0,98059,47.4797,122.126,2730,5471
525000,4,2.5,3130,5795,2.0,3,9,3130,0,2008,0,98059,47.4997,122.151,2950,5259
330000,3,2.5,1520,3003,2.0,3,7,1520,0,2009,0,98059,47.4876,122.153,1820,3030
330000,3,1.75,1850,14986,2.0,3,6,1850,0,1943,2005,98059,47.4837,122.148,2660,10650
710000,4,2.5,3060,5000,2.0,3,9,3060,0,2006,0,98059,47.5395,122.188,2870,5548
301950,3,1.75,1370,9288,1.0,4,7,1370,0,1988,0,98059,47.4824,122.152,1500,9864
360000,3,2.0,1630,10723,1.0,5,7,1630,0,1959,0,98059,47.4898,122.133,1450,10723
217000,3,1.0,1400,7800,1.0,3,7,1400,0,1962,0,98059,47.4789,122.159,1400,7800
419000,3,2.5,2170,4517,2.0,3,8,2170,0,2002,0,98059,47.4819,122.14,2610,4770
337000,3,1.75,1310,12750,1.0,3,7,1310,0,1993,0,98059,47.4695,122.07,1790,13500
372000,4,1.5,1780,7914,1.5,4,7,1780,0,1962,0,98059,47.5142,122.163,1350,8069
423000,4,2.5,2660,5539,2.0,3,8,2660,0,2004,0,98059,47.4981,122.162,2380,5539
320000,3,2.0,1250,8636,1.0,5,7,1250,0,1968,0,98059,47.5066,122.159,1620,7653
585000,3,2.5,2050,11690,2.0,4,9,2050,0,1989,0,98059,47.5279,122.161,2410,10172
406500,3,2.0,1780,8621,1.0,3,8,1780,0,1992,0,98059,47.5062,122.149,2470,8542
498000,3,2.5,2480,4136,2.0,3,8,2480,0,2009,0,98059,47.493,122.147,2510,4314
294500,3,2.5,1760,2688,2.0,3,7,1760,0,2005,0,98059,47.4903,122.166,1760,2329
515000,3,2.5,2610,5845,2.0,3,8,2610,0,2005,0,98059,47.4821,122.142,2810,5000
391000,4,2.25,2190,3850,2.0,3,7,2190,0,2006,0,98059,47.4861,122.161,2190,3980
625000,4,2.75,2920,6605,2.0,3,8,2920,0,2012,0,98059,47.4909,122.144,3030,6605
659950,4,2.75,3550,9400,2.0,3,9,3550,0,2014,0,98059,47.4827,122.131,3550,9421
519000,4,2.5,3250,4500,2.0,3,8,3250,0,2009,0,98059,47.4944,122.149,3030,4518
535000,4,2.75,3070,7201,2.0,3,9,3070,0,2006,0,98059,47.4897,122.147,2880,8364
266200,3,1.5,1430,9600,1.0,4,7,1430,0,1966,0,98059,47.4737,122.15,1590,10240
435000,3,2.0,2360,12744,2.0,5,7,2360,0,1964,0,98059,47.483,122.164,1650,8625
390000,4,2.5,1840,15496,2.0,3,8,1840,0,1991,0,98059,47.4683,122.07,1840,15040
327000,3,1.5,1320,13200,1.0,3,7,1320,0,1970,0,98059,47.5009,122.143,1730,13200
347500,3,1.75,1620,7500,1.0,3,7,1220,400,1981,0,98059,47.4815,122.162,1470,7938
343000,3,1.0,1410,18600,1.0,5,7,1410,0,1960,0,98059,47.5031,122.152,1610,24941
332000,3,2.5,1530,9406,1.0,3,7,1270,260,1993,0,98059,47.4852,122.162,1700,7682
353000,3,2.25,1900,3800,2.0,3,7,1900,0,2006,0,98059,47.4866,122.16,1950,3800
430000,4,2.75,2290,5249,2.0,3,7,2290,0,2003,0,98059,47.4916,122.162,2270,4348
460000,4,2.5,2200,6400,2.0,3,8,2200,0,2010,0,98059,47.4856,122.156,2600,5870
418500,4,2.5,2190,4866,2.0,3,7,2190,0,2009,0,98059,47.4907,122.152,2190,5670
270000,3,1.0,1130,7920,1.0,3,7,1130,0,1961,0,98059,47.4852,122.125,1390,8580
320000,4,1.75,1710,10480,1.5,4,6,1710,0,1969,0,98059,47.4743,122.143,1750,10480
315000,4,2.5,1970,5190,2.0,3,7,1970,0,2002,0,98059,47.515,122.164,1840,5564
275000,3,1.5,1350,7800,1.0,3,7,1350,0,1959,0,98059,47.4805,122.158,1510,8040
588000,4,2.5,3060,7710,2.0,3,9,3060,0,2009,0,98059,47.4828,122.136,3040,7840
525000,4,2.75,3030,6625,2.0,3,8,3030,0,2011,0,98059,47.4815,122.152,3030,9620
320000,2,1.0,1070,32633,1.0,4,6,1070,0,1930,0,98059,47.4716,122.078,1360,32156
355000,4,2.25,1810,4970,2.0,3,7,1810,0,2003,0,98059,47.5003,122.156,1810,4858
311000,3,1.0,1640,12060,1.0,4,7,1640,0,1960,0,98059,47.4941,122.151,1680,9147
690000,4,2.5,2780,4688,2.0,3,9,2780,0,2003,0,98059,47.5225,122.156,3000,6029
425000,4,2.5,2480,4504,2.0,3,7,2480,0,2005,0,98059,47.4998,122.15,2950,4504
478000,4,2.5,2780,7290,2.0,3,8,2780,0,1989,0,98059,47.509,122.157,2450,7738
354900,3,1.0,1720,16552,1.0,4,7,1720,0,1971,0,98059,47.4772,122.153,1550,15457
565000,4,2.75,3260,4900,2.0,3,9,3260,0,2013,0,98059,47.4812,122.123,3260,6132
429950,4,2.5,2320,4524,2.0,3,8,2320,0,2004,0,98059,47.4798,122.136,2330,4524
465950,4,2.5,2340,6896,2.0,3,7,2340,0,2001,0,98059,47.4896,122.14,2950,6775
555000,4,2.25,3330,21785,2.0,3,9,3330,0,1994,0,98059,47.4725,122.136,3330,21796
505000,3,2.5,2100,17882,2.0,4,8,2100,0,1985,0,98059,47.4754,122.119,2080,16686
320000,3,1.5,1490,10132,1.0,4,6,1490,0,1969,0,98059,47.4779,122.145,1720,9915
570000,4,2.75,3250,5600,2.0,3,8,3250,0,2011,0,98059,47.4806,122.125,2730,5667
535000,4,2.5,3250,6933,2.0,3,8,3250,0,2009,0,98059,47.4956,122.151,3030,5308
435000,4,2.5,2550,5200,2.0,3,7,2550,0,2009,0,98059,47.4919,122.153,2550,4660
495000,4,2.5,2460,4774,2.0,3,8,2460,0,2006,0,98059,47.4912,122.145,2510,4399
459995,4,2.5,2350,3760,2.0,3,8,2350,0,2014,0,98059,47.4786,122.123,2590,4136
580000,4,2.5,3250,5000,2.0,3,8,3250,0,2008,0,98059,47.4988,122.148,3230,5507
255000,3,1.0,1250,9472,1.0,4,6,1250,0,1972,0,98059,47.495,122.154,1590,9600
470000,3,2.5,2070,8581,2.0,3,8,2070,0,1994,0,98059,47.5101,122.151,2440,7849
437500,4,2.5,2680,7513,2.0,3,8,2680,0,1998,0,98059,47.4956,122.161,2640,7243
440000,4,2.5,2730,4526,2.0,3,7,2730,0,2009,0,98059,47.491,122.153,2190,4572
335000,3,1.75,2430,9133,1.0,4,7,1410,1020,1978,0,98059,47.5116,122.157,1980,9592
333000,3,2.5,1520,3041,2.0,3,7,1520,0,2009,0,98059,47.4874,122.152,1820,3229
440000,4,2.5,3220,8256,2.0,3,8,2610,610,2006,0,98059,47.495,122.155,2500,9472
299000,3,1.75,1180,13927,1.0,5,7,1180,0,1962,0,98059,47.4818,122.094,1400,13173
804100,4,2.5,3070,8086,2.0,3,10,3070,0,2005,0,98059,47.5399,122.16,3320,10738
560000,4,2.5,2710,6583,2.0,3,9,2710,0,2003,0,98059,47.4922,122.141,2710,6583
314950,3,1.75,1520,9600,1.0,4,7,1520,0,1967,0,98059,47.473,122.149,1590,10183
350000,3,1.75,1740,29597,1.0,4,7,1740,0,1965,0,98059,47.481,122.115,1560,20741
370000,3,1.5,1360,10726,1.0,4,7,1360,0,1966,0,98059,47.4948,122.134,1650,10726
485000,4,2.75,2720,51396,2.0,4,8,2720,0,1977,0,98059,47.4777,122.1,1960,51366
270000,3,2.0,1690,9583,1.0,4,7,1690,0,1969,0,98059,47.4825,122.164,1690,9583
397000,4,2.5,1790,6590,2.0,3,7,1790,0,2005,0,98059,47.4829,122.128,1950,5180
400000,3,2.5,2120,3757,2.0,3,7,2120,0,2006,0,98059,47.4787,122.128,2230,4103
